adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,negative_words,positive_words,ratio_function_to_content_words,grade,index_text
0.14575,0.05263,0.62753,10.96327,0.37247,1.6,3.14194,30.875,0.29555,5,8,247,0.07287,0.1336,0.02024,0.00405,0.0,0.0081,0.0081,340367.72903,4.83188,5.0203,1570.125,2.42937,2.42937,3.18138,3.18138,5.53798,5.67993,0.48276,10.90911,922.0637,0.0,0.77723,0.08502,0.0,0.02834,0.0,0.05263,0.0,0.03644,0.0,0.01215,2.25,2.14286,3.53521,11.32143,3.46532,7.75,84.5,0.4292,1.68478,0.0,0.0,1.14286,1.32143,3.14286,2.67857,2.0,0.87336,0.03815,0.87915,0.02945,0.913,0.02409,0.91452,0.03094,0.92724,0.03552,0.34839,0.42581,0.59355,"[120, 120, 120, 120, 120, 600]",319
0.09014,0.08451,0.6,22.80889,0.4,2.75,2.97183,32.27273,0.25352,4,11,355,0.09859,0.17183,0.03099,0.02817,0.0,0.0,0.00282,711361.88263,4.86879,5.12939,2287.36364,2.88809,2.60936,3.14418,2.86545,5.59419,5.78536,0.70175,11.47082,843.22067,0.00781,0.76219,0.12113,0.01127,0.05634,0.0,0.05634,0.01127,0.03944,0.0,0.00845,3.59375,3.05,3.52326,8.91304,3.00065,7.63636,82.54545,0.46737,1.5,0.4,1.8,1.7,1.41818,3.1,2.61818,1.6,0.89563,0.01144,0.89688,0.02777,0.9645,0.00521,0.93255,0.02018,0.93971,0.02059,0.26291,0.59624,0.66667,"[160, 120, 160, 160, 120, 720]",320
0.12131,0.05246,0.59016,19.99647,0.40984,2.25,2.99444,33.88889,0.27213,4,9,305,0.09836,0.14426,0.02951,0.01311,0.0,0.00656,0.00656,518945.72778,4.90013,5.11041,4909.66667,2.69922,2.69922,3.16767,3.16767,5.6778,5.83447,0.33333,11.57589,772.3914,0.0,0.73927,0.08525,0.0,0.03607,0.0,0.05902,0.0,0.03934,0.0,0.00656,1.77778,2.5,3.86585,9.16667,3.04019,8.27778,86.44444,0.43235,1.44,0.0,0.0,1.25,2.0,3.875,4.02778,2.5,0.85381,0.04064,0.85481,0.04761,0.95022,0.02732,0.89827,0.05856,0.90968,0.06135,0.27778,0.42778,0.69444,"[160, 120, 160, 160, 160, 760]",321
0.09728,0.03113,0.57588,24.9788,0.42412,3.0,3.12162,21.41667,0.2607,4,12,257,0.09728,0.18677,0.01556,0.01556,0.0,0.0,0.0,430567.88514,4.82344,4.99316,3299.0,2.8945,2.8945,3.40792,3.40792,5.55173,5.69493,0.71111,10.75764,1113.7799,0.0,0.78399,0.06226,0.01167,0.02724,0.0,0.02335,0.0,0.02335,0.0,0.01167,2.24,2.28571,3.35385,8.39394,2.9474,7.125,45.0,0.44519,1.3578,0.0,0.0,0.54545,0.62121,1.09091,1.25758,0.54545,0.82213,0.08804,0.82859,0.0826,0.94472,0.01409,0.88926,0.07293,0.90694,0.06286,0.2973,0.60811,0.73649,"[160, 120, 120, 160, 120, 680]",322
0.12393,0.05128,0.57265,8.633,0.42735,1.25,3.02985,46.8,0.23932,4,5,234,0.07692,0.15812,0.04274,0.02137,0.0,0.0,0.02137,597750.42537,5.09257,5.18063,2243.2,3.328,3.328,3.2268,3.2268,5.82097,5.9184,0.70588,11.24115,934.14797,0.0,0.72607,0.09402,0.00855,0.03846,0.0,0.04701,0.00427,0.03419,0.0,0.01282,3.55172,2.5,3.60714,8.81481,3.37796,8.0,145.8,0.40786,1.34,0.0,0.0,4.25,3.5,10.25,8.6,6.75,0.95657,0.00528,0.94783,0.0,0.95443,0.00444,0.96192,0.00762,0.964,0.00619,0.33582,0.75373,0.74627,"[120, 120, 120, 160, 160, 680]",323
0.06215,0.10169,0.58192,44.88864,0.41808,1.75,2.70874,25.28571,0.23729,4,7,177,0.09605,0.18079,0.0678,0.0452,0.01695,0.00565,0.0113,744101.23301,4.74154,5.07104,1739.0,1.929,1.929,2.30817,2.30817,5.53838,5.75199,0.37037,10.58199,939.33169,0.0,0.73474,0.12429,0.0,0.05085,0.0,0.0565,0.0113,0.03955,0.0,0.00565,4.63636,4.23077,2.69231,13.3913,2.20602,6.57143,73.28571,0.0,1.39189,0.0,0.0,0.66667,0.61905,3.16667,1.80952,2.66667,0.73549,0.33124,0.62345,0.39122,0.89624,0.0361,0.75897,0.34084,0.76228,0.34216,0.41748,0.43689,0.71845,"[80, 120, 80, 120, 80, 480]",324
0.11697,0.07798,0.61009,20.25295,0.38991,5.0,3.1203,21.8,0.26376,4,20,436,0.0711,0.15138,0.03211,0.01835,0.0,0.00229,0.01147,757252.57143,4.6676,5.03588,5578.25,2.73885,2.58115,2.9266,2.88595,5.40778,5.69853,0.57812,11.61169,1096.05795,0.00104,0.78433,0.10092,0.01147,0.04128,0.00459,0.05046,0.00688,0.05046,0.0,0.01376,3.19608,2.88,3.67308,7.82759,2.95132,7.575,49.6,0.47026,1.56471,0.10526,0.26316,0.10526,0.3,1.63158,1.57368,0.78947,0.86854,0.03692,0.86377,0.04407,0.9576,0.00933,0.91529,0.03834,0.93393,0.03869,0.34962,0.78947,0.6391,"[200, 200, 160, 160, 160, 880]",325
0.09851,0.0597,0.58806,26.80346,0.41194,3.0,2.99492,27.91667,0.27164,4,12,335,0.08358,0.15821,0.01791,0.00597,0.0,0.0,0.01194,444103.25381,4.76278,4.97489,1800.75,2.41175,2.15467,2.77733,2.52917,5.52359,5.68723,0.40816,11.93662,833.74121,0.0,0.71585,0.08358,0.00597,0.03284,0.00299,0.0597,0.00597,0.03881,0.0,0.02388,2.54545,2.76471,3.64634,8.55556,3.44609,8.25,69.66667,0.4595,1.42754,0.0,0.0,1.63636,1.72727,1.90909,2.57576,1.09091,0.87799,0.04506,0.87337,0.04694,0.96037,0.00725,0.91963,0.04804,0.93461,0.04376,0.2132,0.61929,0.70051,"[120, 200, 160, 120, 200, 800]",326
0.08571,0.06286,0.60571,34.48156,0.39429,2.2,2.9717,15.90909,0.29714,5,11,175,0.09714,0.16,0.00571,0.00571,0.0,0.0,0.0,443846.12264,4.7801,5.01391,14527.63636,3.01927,2.71382,3.18718,2.90182,5.48594,5.65511,0.66667,10.35818,1094.60257,0.02224,0.77171,0.05714,0.0,0.01143,0.0,0.04,0.0,0.02857,0.0,0.01143,3.13333,2.6,2.3617,9.69565,2.87511,7.31818,30.18182,0.5962,1.53623,0.4,0.9,0.6,0.34545,0.8,0.49091,0.8,0.72102,0.13435,0.6922,0.11587,0.86729,0.04658,0.79898,0.12273,0.83359,0.10595,0.37736,0.46226,0.65094,"[160, 120, 120, 120, 80, 600]",327
0.07692,0.03846,0.53846,13.13006,0.46154,1.5,3.27679,34.66667,0.28365,4,6,208,0.10096,0.13942,0.03846,0.01923,0.00481,0.0,0.01442,810663.02679,4.75666,4.97692,1106.66667,2.62367,2.54317,2.71067,2.673,5.6525,5.81217,0.44444,10.52212,1381.1794,0.00486,0.77284,0.12019,0.00481,0.03846,0.0,0.0625,0.0,0.06731,0.0,0.01442,2.66667,2.5,3.74545,11.375,3.33978,8.33333,85.16667,0.44559,1.16667,0.0,0.0,0.8,0.93333,1.0,1.26667,0.6,0.91901,0.01487,0.92413,0.00591,0.9343,0.02973,0.94141,0.02528,0.94363,0.02608,0.38393,0.53571,0.85714,"[160, 40, 40, 120, 40, 400]",328
0.10298,0.04336,0.56098,18.79613,0.43902,2.0,3.03382,36.9,0.25474,5,10,369,0.14905,0.15989,0.0271,0.02439,0.0,0.0,0.0,622277.62802,4.89514,5.05966,1592.1,2.6548,2.6548,3.2136,3.2136,5.60677,5.79361,0.5614,11.3504,1102.31132,0.00548,0.76874,0.07588,0.0,0.04336,0.0,0.04065,0.00271,0.03252,0.0,0.00542,2.97297,3.16667,3.86813,11.20833,3.23497,7.65,91.7,0.42245,1.27778,0.88889,5.0,2.66667,2.33333,2.88889,2.93333,1.66667,0.92539,0.01892,0.90768,0.01944,0.94414,0.03408,0.93602,0.03455,0.945,0.03091,0.40097,0.59903,0.78261,"[160, 120, 160, 160, 120, 720]",329
0.04688,0.05469,0.59375,30.67188,0.40625,2.33333,3.0,18.28571,0.27344,3,7,128,0.10938,0.21875,0.0625,0.03125,0.0,0.0,0.03125,538395.73684,5.00114,5.11447,1963.71429,3.07329,2.99657,3.33629,3.33629,5.67302,5.76971,0.48,9.78548,1277.49604,0.0,0.76552,0.125,0.0,0.03906,0.00781,0.07031,0.00781,0.04688,0.0,0.00781,2.0,1.16667,3.59375,8.82609,2.42284,7.92857,35.85714,0.46088,1.46154,0.0,0.0,0.33333,0.19048,1.33333,1.0,0.83333,0.87634,0.0713,0.85896,0.07346,0.94512,0.01045,0.89676,0.07652,0.90025,0.07856,0.31579,0.51316,0.68421,"[160, 120, 80, 120, 120, 600]",330
0.0774,0.07121,0.56037,7.30065,0.43963,2.5,3.38122,32.3,0.25387,4,10,323,0.08669,0.15789,0.03096,0.01238,0.0,0.0031,0.01238,296134.42541,4.77812,4.91789,640.1,2.1944,2.1944,2.8881,2.8881,5.66785,5.7902,0.65217,11.34457,1041.86453,0.00406,0.74683,0.10217,0.01548,0.01858,0.0,0.05882,0.0,0.04334,0.0,0.01238,2.70833,2.27778,3.68831,7.4359,3.17794,8.55,82.3,0.44058,1.27465,0.55556,1.0,1.0,1.37778,2.0,1.6,0.88889,0.88498,0.03201,0.88648,0.03581,0.93635,0.00913,0.92065,0.03624,0.92769,0.0371,0.49171,0.64088,0.78453,"[200, 120, 160, 120, 160, 760]",331
0.11111,0.07246,0.61836,24.35448,0.38164,2.0,3.03125,25.875,0.29952,4,8,207,0.05797,0.13527,0.01932,0.00483,0.0,0.0,0.01449,514591.00781,4.94811,5.12052,4544.0,2.76375,2.76375,3.12288,3.12288,5.70734,5.83996,0.65385,11.10418,844.64801,0.0,0.71157,0.06763,0.00483,0.00483,0.00483,0.03382,0.00483,0.02899,0.0,0.01932,4.26087,2.18182,3.03279,8.44,2.88927,8.1875,56.625,0.44002,1.62025,0.0,0.0,0.71429,1.03571,1.42857,1.75,1.28571,0.85152,0.03348,0.85451,0.02301,0.93858,0.00886,0.89539,0.04891,0.90196,0.05015,0.26562,0.52344,0.61719,"[200, 40, 40, 120, 40, 440]",332
0.0916,0.08015,0.60305,6.81852,0.39695,2.25,3.31013,29.11111,0.27099,4,9,262,0.06107,0.16031,0.04962,0.03817,0.0,0.00382,0.01145,793235.89241,4.79183,5.00603,3499.77778,2.48067,2.48067,3.15089,3.15089,5.54063,5.70763,0.5641,11.3364,787.23425,0.00337,0.75362,0.11069,0.00382,0.05344,0.01145,0.04198,0.01527,0.03435,0.0,0.01145,2.78261,2.4375,3.3913,10.25806,2.95879,7.94444,69.55556,0.45458,1.51923,0.5,0.5,1.5,1.55556,1.75,2.58333,1.375,0.87371,0.02772,0.87039,0.03588,0.94115,0.00994,0.90981,0.04269,0.92347,0.04366,0.22785,0.76582,0.65823,"[120, 40, 40, 160, 40, 400]",333
0.10127,0.04641,0.55274,27.02254,0.44726,2.5,3.20611,23.7,0.22785,4,10,237,0.09705,0.17722,0.03797,0.02532,0.0,0.00422,0.00844,350272.96947,4.92675,5.01853,6439.9,2.2558,2.2558,2.7496,2.7496,5.75522,5.83882,0.28205,11.4049,696.93701,0.01761,0.67899,0.11814,0.00844,0.03797,0.0,0.06751,0.00422,0.04219,0.0,0.01266,4.0,2.25,4.32075,9.97297,2.71527,7.95,53.2,0.44562,1.23585,0.44444,2.22222,0.66667,0.71111,2.11111,1.53333,1.44444,0.8917,0.03061,0.8733,0.03079,0.95111,0.01375,0.91627,0.03551,0.92639,0.03824,0.28244,0.54962,0.80916,"[160, 120, 120, 160, 120, 680]",334
0.07653,0.05612,0.61735,44.20222,0.38265,2.5,2.69421,19.6,0.29082,4,10,196,0.09694,0.19388,0.03571,0.01531,0.0,0.0051,0.01531,368486.73554,4.82656,4.99951,5162.1,2.9425,2.9425,3.2973,3.2973,5.56666,5.69717,0.51351,10.57211,945.55563,0.0,0.74392,0.07653,0.0051,0.02551,0.0,0.05102,0.0,0.02041,0.0,0.0051,5.2,2.22222,3.41176,9.27273,2.62473,7.2,54.7,0.58674,1.61333,0.0,0.0,1.0,0.71111,1.66667,1.2,0.77778,0.84618,0.12023,0.79387,0.18737,0.94883,0.01306,0.8713,0.12718,0.88201,0.13102,0.3719,0.56198,0.61983,"[120, 120, 120, 120, 120, 600]",335
0.13043,0.03261,0.59058,13.02109,0.40942,1.5,2.91411,46.0,0.26087,4,6,276,0.06159,0.16667,0.02536,0.01449,0.0,0.00362,0.00362,231247.49693,4.68892,4.8713,2118.83333,2.104,2.104,2.61317,2.61317,5.54111,5.69901,0.37778,11.41824,825.75435,0.0,0.72463,0.09058,0.0,0.01812,0.0,0.06522,0.0,0.05072,0.0,0.01087,3.0,3.28571,3.39394,13.56098,3.52423,8.5,126.16667,0.48061,1.44248,0.4,1.2,2.4,2.66667,6.0,5.13333,1.6,0.904,0.03336,0.90729,0.0444,0.94339,0.02076,0.93536,0.0291,0.93881,0.03065,0.41104,0.3681,0.69325,"[120, 40, 40, 120, 40, 360]",336
0.10645,0.05484,0.57419,32.40062,0.42581,2.4,3.01124,25.83333,0.26129,5,12,310,0.11613,0.15161,0.02258,0.00968,0.0,0.0,0.00968,355198.82584,4.80748,4.95134,3051.41667,2.71208,2.41842,3.1015,3.1015,5.57651,5.74518,0.47727,11.2209,955.86938,0.0,0.79915,0.0871,0.00645,0.03226,0.0,0.04194,0.0,0.03548,0.0,0.02258,4.63636,1.69231,3.51948,8.275,2.97746,7.91667,55.83333,0.51786,1.34848,0.0,0.0,0.09091,0.81818,0.72727,1.33333,0.18182,0.87664,0.03081,0.88338,0.02796,0.9511,0.00862,0.92473,0.0244,0.93383,0.02545,0.35393,0.60674,0.74157,"[160, 120, 80, 120, 80, 560]",337
0.08333,0.05417,0.6125,18.2625,0.3875,2.5,3.21088,24.0,0.35833,4,10,240,0.0375,0.11667,0.05,0.025,0.0125,0.00417,0.00833,886707.59864,4.59012,5.14022,4382.6,2.877,2.72,3.5997,3.2466,5.44759,5.81807,0.71429,10.85537,1024.81317,0.0,0.77248,0.09583,0.0,0.04167,0.0,0.05417,0.0,0.05,0.0,0.0,2.10526,2.0,2.88312,8.6087,2.87106,7.25,59.7,0.49669,1.58065,0.0,0.0,0.33333,0.31111,0.66667,1.0,0.44444,0.82486,0.06964,0.8056,0.06444,0.90552,0.01948,0.85796,0.07289,0.87438,0.07584,0.27891,0.5034,0.63265,"[160, 200, 160, 160, 80, 760]",338
0.09314,0.04902,0.60784,21.02559,0.39216,2.33333,2.96774,29.14286,0.2402,3,7,204,0.08824,0.22549,0.06373,0.02941,0.0098,0.0,0.02451,519977.16129,4.8354,4.84734,461.57143,2.33886,2.33886,1.89514,1.89514,5.54304,5.58619,0.47826,10.89374,758.03247,0.00638,0.75295,0.14706,0.0098,0.05882,0.0098,0.08333,0.0098,0.05882,0.0,0.02451,2.78947,1.88889,3.30233,8.38095,2.89502,8.35714,86.71429,0.47525,1.55,0.66667,2.5,0.66667,0.95238,3.33333,3.61905,2.0,0.90302,0.06061,0.89005,0.07313,0.95407,0.01101,0.91885,0.06844,0.92214,0.0699,0.21774,0.58065,0.64516,"[160, 120, 120, 160, 120, 680]",339
0.04265,0.05687,0.58294,48.29959,0.41706,3.5,2.80488,15.07143,0.26066,4,14,211,0.09005,0.22275,0.02844,0.00474,0.0,0.00474,0.01896,571135.18699,4.86702,4.73678,2026.35714,2.34343,2.34343,1.58221,1.58221,5.63636,5.59475,0.53659,10.70667,1196.57504,0.0,0.74696,0.12322,0.00474,0.03318,0.0,0.08531,0.0,0.07109,0.0,0.0237,3.0,2.28571,3.27083,9.51282,2.54219,6.75,28.42857,0.52411,1.39773,0.0,0.38462,0.46154,0.28571,1.07692,0.69231,0.69231,0.83695,0.04876,0.80558,0.05733,0.93515,0.02259,0.87657,0.04285,0.89891,0.04437,0.29268,0.39837,0.71545,"[160, 200, 120, 120, 160, 760]",340
0.13964,0.04505,0.62162,32.47478,0.37838,2.75,2.91304,20.18182,0.27027,4,11,222,0.07207,0.16667,0.04054,0.01802,0.0,0.0045,0.01802,445637.91304,4.79732,4.82672,2151.27273,2.83955,2.83955,2.19209,2.19209,5.5353,5.5666,0.34286,10.65577,944.88268,0.00382,0.79089,0.09009,0.00901,0.02703,0.0,0.06306,0.0,0.04505,0.0,0.00901,2.93333,1.9,3.25,7.66667,2.90169,7.95455,40.81818,0.54241,1.64286,0.2,0.4,0.2,0.34545,0.9,1.18182,0.4,0.8282,0.03304,0.82367,0.03733,0.90827,0.00179,0.88151,0.04502,0.8969,0.04247,0.25362,0.55797,0.6087,"[120, 40, 40, 120, 0, 320]",341
0.08065,0.05645,0.57258,34.52484,0.42742,1.0,2.85915,31.0,0.26613,4,4,124,0.1129,0.16935,0.04032,0.03226,0.0,0.0,0.00806,312231.74648,4.53308,4.61473,212.25,1.71825,1.71825,1.6135,1.6135,5.57528,5.64753,0.7619,9.91603,1345.77108,0.0,0.7516,0.08871,0.0,0.03226,0.0,0.05645,0.0,0.02419,0.0,0.0,4.6,2.0,3.93103,6.77778,2.86642,7.625,86.0,0.54628,1.33962,0.0,0.0,2.33333,2.66667,0.66667,1.0,0.66667,0.90096,0.02073,0.89653,0.0,0.90096,0.02073,0.9138,0.02969,0.91389,0.02976,0.33803,0.35211,0.74648,"[120, 120, 120, 120, 120, 600]",342
0.06527,0.04178,0.5718,25.58186,0.4282,3.5,3.11416,27.35714,0.29504,4,14,383,0.08094,0.16971,0.06527,0.04961,0.00261,0.0,0.01305,298774.10959,4.6634,4.68861,716.92857,2.24486,2.24486,2.203,2.203,5.58648,5.63056,0.64407,11.46244,1006.08794,0.01056,0.75324,0.13055,0.0,0.06789,0.0,0.07311,0.0,0.06527,0.0,0.00522,2.91667,1.83333,3.59223,9.19643,3.09198,8.0,82.92857,0.52597,1.33537,0.38462,0.84615,0.61538,0.63736,1.0,1.06593,0.61538,0.85191,0.08011,0.84218,0.07329,0.95382,0.01649,0.9018,0.05026,0.92102,0.04453,0.27397,0.63927,0.74886,"[120, 160, 120, 120, 120, 640]",343
0.08276,0.03793,0.56207,24.46669,0.43793,2.25,3.01227,32.22222,0.30345,4,9,290,0.07586,0.13793,0.03793,0.03793,0.0,0.0,0.0,237022.57055,4.5049,4.6226,42.55556,1.51311,1.51311,1.16922,1.16922,5.52488,5.64436,0.54054,11.43676,956.32666,0.0,0.72979,0.12414,0.00345,0.06897,0.0,0.07586,0.0,0.06552,0.0,0.02069,4.5,3.0,3.09333,7.55882,3.25908,9.0,88.11111,0.49928,1.28346,0.0,0.0,1.375,1.69444,2.125,1.88889,1.25,0.90252,0.03109,0.89797,0.02746,0.93842,0.01315,0.9291,0.02822,0.93709,0.03078,0.23313,0.43558,0.77914,"[160, 200, 120, 120, 80, 680]",344
0.10638,0.03951,0.58055,26.9825,0.41945,3.5,3.12042,23.5,0.2614,4,14,329,0.10638,0.17325,0.05775,0.0304,0.0,0.0,0.02128,349144.6178,4.57235,4.60529,2638.78571,2.04286,2.04286,1.98721,1.98721,5.47142,5.55514,0.64151,11.09252,1205.91245,0.0,0.76026,0.07599,0.00304,0.03343,0.00304,0.02736,0.00608,0.01824,0.0,0.00912,3.4,2.18182,3.67532,8.15217,2.58288,7.5,45.71429,0.49566,1.38406,0.30769,1.0,1.0,0.82418,1.23077,1.05495,0.61538,0.88337,0.04279,0.87878,0.03751,0.96748,0.0042,0.9235,0.03078,0.9336,0.02873,0.28272,0.42932,0.72251,"[160, 200, 160, 120, 80, 720]",345
0.07692,0.05128,0.5698,46.00195,0.4302,3.75,2.685,23.4,0.26211,4,15,351,0.09402,0.17949,0.04558,0.01709,0.00285,0.0,0.01709,804125.505,4.9252,4.87581,2342.6,2.3014,2.3014,1.8384,1.8384,5.65828,5.67408,0.36066,11.84973,865.40442,0.00397,0.72659,0.09402,0.0057,0.03419,0.00285,0.06268,0.00285,0.04274,0.0,0.00285,4.26923,1.8,3.44048,10.87037,2.98019,7.86667,48.8,0.53877,1.3245,0.28571,1.14286,0.71429,0.52381,2.71429,2.58095,1.5,0.86124,0.05368,0.84577,0.05387,0.94776,0.01366,0.90094,0.05588,0.92268,0.05499,0.305,0.345,0.755,"[120, 120, 120, 120, 120, 600]",346
0.09884,0.05814,0.59884,22.15262,0.40116,4.0,3.21359,21.5,0.29942,4,16,344,0.04942,0.14244,0.03779,0.02616,0.0,0.0,0.00581,302604.25728,4.59604,4.72083,1334.0625,2.26537,2.26537,2.53656,2.53656,5.49796,5.62209,0.63636,10.89159,1433.15552,0.002,0.78927,0.11047,0.00291,0.04651,0.00291,0.06977,0.00581,0.0407,0.0,0.00872,2.30303,1.92857,3.70526,9.32353,2.84522,7.3125,52.125,0.52026,1.49275,0.33333,0.93333,0.13333,0.10833,0.73333,0.39167,0.26667,0.83891,0.08494,0.8342,0.1111,0.93814,0.03473,0.89844,0.07461,0.91376,0.06562,0.36893,0.59709,0.6699,"[160, 200, 160, 200, 120, 840]",347
0.05422,0.07831,0.56024,16.8876,0.43976,1.66667,3.1828,33.2,0.25904,3,5,166,0.08434,0.16867,0.06024,0.04217,0.0,0.0,0.01205,532540.92473,4.61332,4.67038,0.0,1.8892,1.8892,0.8698,0.8698,5.50034,5.56662,0.84,10.45166,994.60842,0.0,0.76433,0.1747,0.0,0.07229,0.0,0.09036,0.00602,0.07229,0.0,0.03614,2.75,1.9,3.10811,9.3913,3.17025,7.4,89.2,0.46031,1.27397,0.5,0.5,1.0,1.0,2.75,2.9,1.25,0.91605,0.0432,0.91167,0.04648,0.96442,0.00734,0.92792,0.04989,0.93022,0.05129,0.37634,0.60215,0.78495,"[160, 160, 120, 120, 0, 560]",348
0.10847,0.0873,0.57672,25.72668,0.42328,3.25,3.04128,29.07692,0.24074,4,13,378,0.08466,0.14021,0.04233,0.02116,0.0,0.00794,0.00529,421627.13761,4.80463,4.85758,2975.38462,2.54346,2.48508,1.98015,1.98015,5.63415,5.71678,0.62264,11.84487,867.75557,0.00441,0.74864,0.10847,0.01058,0.05291,0.0,0.04762,0.00794,0.05291,0.0,0.01323,2.90244,3.36364,3.42353,9.76087,3.17539,8.30769,67.92308,0.45931,1.3625,0.16667,0.25,1.0,1.33333,3.08333,2.21795,1.5,0.91515,0.03103,0.91462,0.02206,0.9768,0.00294,0.94456,0.0277,0.95044,0.02832,0.50917,0.68349,0.73394,"[200, 120, 160, 160, 0, 640]",349
0.09856,0.02404,0.55529,10.95596,0.44471,3.25,3.30736,32.0,0.30048,4,13,416,0.08413,0.13221,0.03846,0.03365,0.0,0.0,0.00481,293851.06061,4.68891,4.74841,2465.61538,2.45146,2.45146,2.05492,2.05492,5.61839,5.6829,0.45098,11.7505,1007.68506,0.00631,0.74744,0.10096,0.00721,0.05288,0.0024,0.05288,0.00721,0.04327,0.0,0.00481,3.725,1.14286,3.69748,7.11111,3.18444,7.76923,74.23077,0.44384,1.24865,0.16667,1.0,1.41667,1.24359,2.0,1.85897,1.08333,0.91104,0.02934,0.90746,0.02547,0.97158,0.00198,0.94,0.02351,0.94768,0.0247,0.4026,0.47619,0.80087,"[200, 120, 200, 160, 120, 800]",350
0.10169,0.0452,0.59887,23.85814,0.40113,1.75,3.03774,25.28571,0.29379,4,7,177,0.0678,0.15819,0.0339,0.0113,0.0,0.0,0.0226,394183.13208,4.69755,4.60616,1293.42857,2.04657,2.04657,1.01971,1.01971,5.54833,5.52303,0.57692,10.41159,1054.81822,0.0,0.75641,0.07345,0.0226,0.0226,0.00565,0.0339,0.01695,0.0226,0.0,0.0,3.55556,4.42857,3.58696,10.30435,2.73013,7.0,54.28571,0.48165,1.49296,0.0,0.0,1.0,0.71429,1.5,1.2381,1.0,0.86878,0.04033,0.86924,0.0277,0.94088,0.00708,0.90618,0.04797,0.91679,0.04034,0.30189,0.64151,0.66981,"[160, 120, 80, 120, 0, 480]",351
0.10332,0.0369,0.58672,21.85049,0.41328,2.75,3.07547,24.63636,0.31365,4,11,271,0.05535,0.13284,0.03321,0.02214,0.0,0.00369,0.00738,300276.75472,4.52112,4.64423,975.27273,2.58455,2.58455,2.40527,2.40527,5.41838,5.51564,0.6,11.03031,880.01017,0.0,0.78994,0.12915,0.01107,0.05166,0.0,0.08118,0.00369,0.06273,0.0,0.00738,1.85185,4.0,2.9863,10.04167,3.21291,7.45455,68.45455,0.50919,1.41964,0.0,0.0,0.4,0.43636,0.6,1.07273,0.3,0.85954,0.05639,0.84903,0.06716,0.94898,0.01946,0.89288,0.06186,0.90823,0.06874,0.3522,0.52201,0.7044,"[120, 200, 120, 200, 200, 840]",352
0.08924,0.06824,0.60105,16.32214,0.39895,2.4,3.0786,31.75,0.29921,5,12,381,0.06562,0.14436,0.05249,0.03675,0.0,0.00262,0.0105,425775.51092,4.71498,4.86767,1199.08333,1.67142,1.67142,1.57058,1.57058,5.52139,5.64816,0.50943,11.37636,1055.83294,0.0,0.76975,0.11024,0.01312,0.05774,0.0,0.0315,0.00787,0.03937,0.0,0.00787,3.71875,3.57895,3.69231,11.02083,3.07926,8.04167,98.75,0.46579,1.50658,0.0,0.0,1.09091,1.0,1.81818,1.78788,1.27273,0.87164,0.0353,0.87098,0.03134,0.94479,0.01856,0.9167,0.02102,0.93026,0.02339,0.26201,0.53712,0.66376,"[120, 160, 120, 160, 160, 720]",353
0.10063,0.05975,0.60377,9.37335,0.39623,2.4,3.25521,26.5,0.26415,5,12,318,0.07547,0.17925,0.04403,0.02201,0.0,0.00943,0.01258,363709.15104,4.68457,4.66776,486.41667,2.21425,2.21425,1.68975,1.68975,5.4739,5.4985,0.50943,11.1776,938.41017,0.0,0.79986,0.10692,0.00629,0.03774,0.00314,0.0566,0.00629,0.03459,0.0,0.00943,2.12903,3.14286,3.35526,9.36957,3.03594,7.75,59.41667,0.48297,1.52381,0.18182,0.45455,0.81818,0.66667,2.18182,2.04545,1.27273,0.91026,0.02523,0.90462,0.02321,0.95449,0.00662,0.93677,0.0228,0.94263,0.02428,0.375,0.66667,0.65625,"[160, 160, 160, 160, 80, 720]",354
